imgnum;imgpath;crop;code_x;key;Species;EPPO_map;Organisme;code_y;Notes;train_test_set;code;date;hour;artist;day_obs_count;subid
Itc00544;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00544.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:04:26;nan;8;Triticale_Rhynchosporiose
Itc00545;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00545.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:04:33;nan;8;Triticale_Rhynchosporiose
Itc00546;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00546.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:04:48;nan;8;Triticale_Rhynchosporiose
Itc00550;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00550.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:05:21;nan;8;Triticale_Rhynchosporiose
Itc00551;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00551.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:05:36;nan;8;Triticale_Rhynchosporiose
Itc00552;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00552.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:05:47;nan;8;Triticale_Rhynchosporiose
Itc00553;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00553.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:05:52;nan;8;Triticale_Rhynchosporiose
Itc00554;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00554.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:05:57;nan;8;Triticale_Rhynchosporiose
Itc00555;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00555.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:06:24;nan;8;Triticale_Rhynchosporiose
Itc00557;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00557.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:06:41;nan;8;Triticale_Rhynchosporiose
Itc00558;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00558.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:06:49;nan;8;Triticale_Rhynchosporiose
Itc00559;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00559.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:06:52;nan;8;Triticale_Rhynchosporiose
Itc00560;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00560.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:07:01;nan;8;Triticale_Rhynchosporiose
Itc00565;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00565.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:08:26;nan;8;Triticale_Rhynchosporiose
Itc00566;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00566.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:08:38;nan;8;Triticale_Rhynchosporiose
Itc00567;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00567.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:23;13:08:44;nan;8;Triticale_Rhynchosporiose
Itc00570;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00570.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:44:12;nan;8;Triticale_Rhynchosporiose
Itc00574;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00574.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:45:19;nan;8;Triticale_Rhynchosporiose
Itc00575;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00575.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:45:25;nan;8;Triticale_Rhynchosporiose
Itc00577;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00577.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:45:49;nan;8;Triticale_Rhynchosporiose
Itc00578;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00578.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:46:03;nan;8;Triticale_Rhynchosporiose
Itc00580;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00580.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:46:49;nan;8;Triticale_Rhynchosporiose
Itc00581;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00581.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:47:09;nan;8;Triticale_Rhynchosporiose
Itc00582;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00582.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:47:19;nan;8;Triticale_Rhynchosporiose
Itc00583;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00583.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:47:30;nan;8;Triticale_Rhynchosporiose
Itc00586;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00586.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:48:03;nan;8;Triticale_Rhynchosporiose
Itc00587;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00587.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:48:17;nan;8;Triticale_Rhynchosporiose
Itc00588;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00588.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:48:25;nan;8;Triticale_Rhynchosporiose
Itc00591;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00591.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:48:48;nan;8;Triticale_Rhynchosporiose
Itc00592;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00592.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:48:56;nan;8;Triticale_Rhynchosporiose
Itc00594;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00594.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:49:22;nan;8;Triticale_Rhynchosporiose
Itc00596;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00596.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:49:40;nan;8;Triticale_Rhynchosporiose
Itc00598;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00598.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;12:50:07;nan;8;Triticale_Rhynchosporiose
Itc00599;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00599.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:13:17;nan;8;Triticale_Rhynchosporiose
Itc00600;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00600.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:13:25;nan;8;Triticale_Rhynchosporiose
Itc00601;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00601.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:13:38;nan;8;Triticale_Rhynchosporiose
Itc00602;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00602.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:13:45;nan;8;Triticale_Rhynchosporiose
Itc00603;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00603.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:00;nan;8;Triticale_Rhynchosporiose
Itc00604;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00604.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:02;nan;8;Triticale_Rhynchosporiose
Itc00605;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00605.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:08;nan;8;Triticale_Rhynchosporiose
Itc00606;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00606.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:14;nan;8;Triticale_Rhynchosporiose
Itc00607;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00607.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:18;nan;8;Triticale_Rhynchosporiose
Itc00608;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00608.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:33;nan;8;Triticale_Rhynchosporiose
Itc00609;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00609.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:37;nan;8;Triticale_Rhynchosporiose
Itc00610;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00610.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:51;nan;8;Triticale_Rhynchosporiose
Itc00611;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00611.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:56;nan;8;Triticale_Rhynchosporiose
Itc00612;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00612.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:14:59;nan;8;Triticale_Rhynchosporiose
Itc00613;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00613.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:05:27;13:15:20;nan;8;Triticale_Rhynchosporiose
Itc00646;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00646.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:06:07;15:16:59;nan;8;Triticale_Rhynchosporiose
Itc00648;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00648.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:06:07;15:17:20;nan;8;Triticale_Rhynchosporiose
Itc00655;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00655.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:06:07;15:19:11;nan;8;Triticale_Rhynchosporiose
Itc00656;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00656.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:06:07;15:19:44;nan;8;Triticale_Rhynchosporiose
Itc00658;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00658.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:06:07;15:20:33;nan;8;Triticale_Rhynchosporiose
Itc00663;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00663.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:06:07;15:41:32;nan;8;Triticale_Rhynchosporiose
Itc00728;../data/Bousset2_data/Images/Triticale/Rhynchosporiose/Itc00728.jpg;Triticale;Rhynchosporiose;Triticale_Rhynchosporiose;Triticale;RHYNSE;Rhynchosporium secale;Rhynchosporiose;;train;Rhynchosporiose;2024:06:24;14:41:09;nan;8;Triticale_Rhynchosporiose
Itc00305;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00305.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:04:22;14:39:47;nan;9;Triticale_Rouille brune
Itc00310;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00310.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:04:22;14:40:43;nan;9;Triticale_Rouille brune
Itc00312;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00312.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:04:22;14:41:17;nan;9;Triticale_Rouille brune
Itc00313;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00313.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:04:22;14:41:24;nan;9;Triticale_Rouille brune
Itc00314;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00314.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:04:22;14:41:34;nan;9;Triticale_Rouille brune
Itc00315;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00315.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:04:22;14:41:57;nan;9;Triticale_Rouille brune
Itc00378;../data/VAULT/Bousset2_data/Images/Triticale/Rouille brune/Itc00378.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;vault;Rouille brune;2024:05:03;13:58:57;nan;9;Triticale_Rouille brune
Itc00379;../data/VAULT/Bousset2_data/Images/Triticale/Rouille brune/Itc00379.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;vault;Rouille brune;2024:05:03;13:59:04;nan;9;Triticale_Rouille brune
Itc00380;../data/VAULT/Bousset2_data/Images/Triticale/Rouille brune/Itc00380.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;vault;Rouille brune;2024:05:03;13:59:27;nan;9;Triticale_Rouille brune
Itc00381;../data/VAULT/Bousset2_data/Images/Triticale/Rouille brune/Itc00381.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;vault;Rouille brune;2024:05:03;13:59:29;nan;9;Triticale_Rouille brune
Itc00383;../data/VAULT/Bousset2_data/Images/Triticale/Rouille brune/Itc00383.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;vault;Rouille brune;2024:05:03;13:59:52;nan;9;Triticale_Rouille brune
Itc00384;../data/VAULT/Bousset2_data/Images/Triticale/Rouille brune/Itc00384.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;vault;Rouille brune;2024:05:03;14:00:05;nan;9;Triticale_Rouille brune
Itc00387;../data/VAULT/Bousset2_data/Images/Triticale/Rouille brune/Itc00387.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;vault;Rouille brune;2024:05:03;14:00:27;nan;9;Triticale_Rouille brune
Itc00482;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00482.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:39:53;nan;9;Triticale_Rouille brune
Itc00484;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00484.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:40:18;nan;9;Triticale_Rouille brune
Itc00491;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00491.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:41:17;nan;9;Triticale_Rouille brune
Itc00504;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00504.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:43:29;nan;9;Triticale_Rouille brune
Itc00505;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00505.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:43:52;nan;9;Triticale_Rouille brune
Itc00506;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00506.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:44:00;nan;9;Triticale_Rouille brune
Itc00507;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00507.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:44:05;nan;9;Triticale_Rouille brune
Itc00508;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00508.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:44:10;nan;9;Triticale_Rouille brune
Itc00509;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00509.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:44:16;nan;9;Triticale_Rouille brune
Itc00510;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00510.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:44:28;nan;9;Triticale_Rouille brune
Itc00511;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00511.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:44:34;nan;9;Triticale_Rouille brune
Itc00512;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00512.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:44:54;nan;9;Triticale_Rouille brune
Itc00515;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00515.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:45:22;nan;9;Triticale_Rouille brune
Itc00517;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00517.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:45:32;nan;9;Triticale_Rouille brune
Itc00521;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00521.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:46:35;nan;9;Triticale_Rouille brune
Itc00522;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00522.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:46:40;nan;9;Triticale_Rouille brune
Itc00534;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00534.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:05:23;12:49:02;nan;9;Triticale_Rouille brune
Itc00640;../data/Bousset2_data/Images/Triticale/Rouille brune/Itc00640.jpg;Triticale;Rouille brune;Triticale_Rouille brune;Triticale;PUCCRE;Puccinia recondita;Rouille brune;;train;Rouille brune;2024:06:07;15:15:59;nan;9;Triticale_Rouille brune
