imgnum;imgpath;crop;code;train_test_set;is_PV
plant_35387;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35387.jpg;Tomato;Leaf Mold;train;True
plant_35388;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35388.jpg;Tomato;Leaf Mold;train;True
plant_35389;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35389.jpg;Tomato;Leaf Mold;train;False
plant_35390;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35390.jpg;Tomato;Leaf Mold;train;False
plant_35391;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35391.jpg;Tomato;Leaf Mold;train;True
plant_35392;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35392.jpg;Tomato;Leaf Mold;train;True
plant_35393;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35393.jpg;Tomato;Leaf Mold;train;True
plant_35394;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35394.jpg;Tomato;Leaf Mold;train;True
plant_35395;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35395.jpg;Tomato;Leaf Mold;train;True
plant_35396;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35396.jpg;Tomato;Leaf Mold;train;False
plant_35397;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35397.jpg;Tomato;Leaf Mold;train;True
plant_35398;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35398.jpg;Tomato;Leaf Mold;train;True
plant_35399;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35399.jpg;Tomato;Leaf Mold;train;False
plant_35400;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35400.jpg;Tomato;Leaf Mold;train;False
plant_35401;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35401.jpg;Tomato;Leaf Mold;train;True
plant_35402;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35402.jpg;Tomato;Leaf Mold;train;True
plant_35403;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35403.jpg;Tomato;Leaf Mold;train;False
plant_35404;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35404.jpg;Tomato;Leaf Mold;train;False
plant_35405;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35405.jpg;Tomato;Leaf Mold;train;True
plant_35406;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35406.jpg;Tomato;Leaf Mold;train;True
plant_35407;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35407.jpg;Tomato;Leaf Mold;train;True
plant_35408;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35408.jpg;Tomato;Leaf Mold;train;True
plant_35409;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35409.jpg;Tomato;Leaf Mold;train;False
plant_35410;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35410.jpg;Tomato;Leaf Mold;train;True
plant_35411;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35411.jpg;Tomato;Leaf Mold;train;True
plant_35412;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35412.jpg;Tomato;Leaf Mold;train;False
plant_35413;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35413.jpg;Tomato;Leaf Mold;train;True
plant_35414;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35414.jpg;Tomato;Leaf Mold;train;True
plant_35415;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35415.jpg;Tomato;Leaf Mold;train;True
plant_35416;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35416.jpg;Tomato;Leaf Mold;train;True
plant_35417;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35417.jpg;Tomato;Leaf Mold;train;True
plant_35418;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35418.jpg;Tomato;Leaf Mold;train;True
plant_35419;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35419.jpg;Tomato;Leaf Mold;train;True
plant_35420;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35420.jpg;Tomato;Leaf Mold;train;True
plant_35421;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35421.jpg;Tomato;Leaf Mold;train;True
plant_35422;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35422.jpg;Tomato;Leaf Mold;train;False
plant_35423;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35423.jpg;Tomato;Leaf Mold;train;True
plant_35424;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35424.jpg;Tomato;Leaf Mold;train;False
plant_35425;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35425.jpg;Tomato;Leaf Mold;train;True
plant_35426;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35426.jpg;Tomato;Leaf Mold;train;True
plant_35427;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35427.jpg;Tomato;Leaf Mold;train;True
plant_35428;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35428.jpg;Tomato;Leaf Mold;train;True
plant_35429;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35429.jpg;Tomato;Leaf Mold;train;True
plant_35430;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35430.jpg;Tomato;Leaf Mold;train;True
plant_35431;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35431.jpg;Tomato;Leaf Mold;train;True
plant_35432;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35432.jpg;Tomato;Leaf Mold;train;True
plant_35433;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35433.jpg;Tomato;Leaf Mold;train;True
plant_35434;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35434.jpg;Tomato;Leaf Mold;train;True
plant_35435;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35435.jpg;Tomato;Leaf Mold;train;True
plant_35436;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35436.jpg;Tomato;Leaf Mold;train;False
plant_35437;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35437.jpg;Tomato;Leaf Mold;train;True
plant_35438;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35438.jpg;Tomato;Leaf Mold;train;True
plant_35439;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35439.jpg;Tomato;Leaf Mold;train;True
plant_35440;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35440.jpg;Tomato;Leaf Mold;train;False
plant_35441;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35441.jpg;Tomato;Leaf Mold;train;True
plant_35442;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35442.jpg;Tomato;Leaf Mold;train;False
plant_35443;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35443.jpg;Tomato;Leaf Mold;train;False
plant_35444;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35444.jpg;Tomato;Leaf Mold;train;True
plant_35445;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35445.jpg;Tomato;Leaf Mold;train;True
plant_35446;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35446.jpg;Tomato;Leaf Mold;train;True
plant_35447;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35447.jpg;Tomato;Leaf Mold;train;True
plant_35448;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35448.jpg;Tomato;Leaf Mold;train;True
plant_35449;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35449.jpg;Tomato;Leaf Mold;train;False
plant_35450;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35450.jpg;Tomato;Leaf Mold;train;True
plant_35451;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35451.jpg;Tomato;Leaf Mold;train;True
plant_35452;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35452.jpg;Tomato;Leaf Mold;train;True
plant_35453;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35453.jpg;Tomato;Leaf Mold;train;True
plant_35454;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35454.jpg;Tomato;Leaf Mold;train;True
plant_35455;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35455.jpg;Tomato;Leaf Mold;train;True
plant_35456;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35456.jpg;Tomato;Leaf Mold;train;True
plant_35457;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35457.jpg;Tomato;Leaf Mold;train;True
plant_35458;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35458.jpg;Tomato;Leaf Mold;train;True
plant_35459;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35459.jpg;Tomato;Leaf Mold;train;True
plant_35460;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35460.jpg;Tomato;Leaf Mold;train;True
plant_35461;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35461.jpg;Tomato;Leaf Mold;train;False
plant_35462;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35462.jpg;Tomato;Leaf Mold;train;True
plant_35463;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35463.jpg;Tomato;Leaf Mold;train;True
plant_35464;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35464.jpg;Tomato;Leaf Mold;train;False
plant_35465;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35465.jpg;Tomato;Leaf Mold;train;True
plant_35466;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35466.jpg;Tomato;Leaf Mold;train;True
plant_35467;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35467.jpg;Tomato;Leaf Mold;train;False
plant_35468;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35468.jpg;Tomato;Leaf Mold;train;True
plant_35469;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35469.jpg;Tomato;Leaf Mold;train;True
plant_35470;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35470.jpg;Tomato;Leaf Mold;train;True
plant_35471;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35471.jpg;Tomato;Leaf Mold;train;False
plant_35472;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35472.jpg;Tomato;Leaf Mold;train;False
plant_35473;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35473.jpg;Tomato;Leaf Mold;train;True
plant_35474;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35474.jpg;Tomato;Leaf Mold;train;False
plant_35475;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35475.jpg;Tomato;Leaf Mold;train;True
plant_35476;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35476.jpg;Tomato;Leaf Mold;train;True
plant_35477;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35477.jpg;Tomato;Leaf Mold;train;False
plant_35478;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35478.jpg;Tomato;Leaf Mold;train;True
plant_35479;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35479.jpg;Tomato;Leaf Mold;train;True
plant_35480;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35480.jpg;Tomato;Leaf Mold;train;True
plant_35481;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35481.jpg;Tomato;Leaf Mold;train;True
plant_35482;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35482.jpg;Tomato;Leaf Mold;train;True
plant_35483;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35483.jpg;Tomato;Leaf Mold;train;True
plant_35484;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35484.jpg;Tomato;Leaf Mold;train;True
plant_35485;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35485.jpg;Tomato;Leaf Mold;train;True
plant_35486;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35486.jpg;Tomato;Leaf Mold;train;False
plant_35487;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35487.jpg;Tomato;Leaf Mold;train;True
plant_35488;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35488.jpg;Tomato;Leaf Mold;train;False
plant_35489;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35489.jpg;Tomato;Leaf Mold;train;False
plant_35490;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35490.jpg;Tomato;Leaf Mold;train;True
plant_35491;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35491.jpg;Tomato;Leaf Mold;train;False
plant_35492;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35492.jpg;Tomato;Leaf Mold;train;True
plant_35493;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35493.jpg;Tomato;Leaf Mold;train;True
plant_35494;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35494.jpg;Tomato;Leaf Mold;train;True
plant_35495;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35495.jpg;Tomato;Leaf Mold;train;True
plant_35496;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35496.jpg;Tomato;Leaf Mold;train;True
plant_35497;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35497.jpg;Tomato;Leaf Mold;train;True
plant_35498;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35498.jpg;Tomato;Leaf Mold;train;True
plant_35499;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35499.jpg;Tomato;Leaf Mold;train;True
plant_35500;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35500.jpg;Tomato;Leaf Mold;train;True
plant_35501;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35501.jpg;Tomato;Leaf Mold;train;False
plant_35502;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35502.jpg;Tomato;Leaf Mold;train;True
plant_35503;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35503.jpg;Tomato;Leaf Mold;train;True
plant_35504;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35504.jpg;Tomato;Leaf Mold;train;False
plant_35505;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35505.jpg;Tomato;Leaf Mold;train;True
plant_35506;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35506.jpg;Tomato;Leaf Mold;train;False
plant_35507;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35507.jpg;Tomato;Leaf Mold;train;False
plant_35508;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35508.jpg;Tomato;Leaf Mold;train;True
plant_35509;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35509.jpg;Tomato;Leaf Mold;train;True
plant_35510;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35510.jpg;Tomato;Leaf Mold;train;True
plant_35511;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35511.jpg;Tomato;Leaf Mold;train;True
plant_35512;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35512.jpg;Tomato;Leaf Mold;train;False
plant_35513;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35513.jpg;Tomato;Leaf Mold;train;True
plant_35514;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35514.jpg;Tomato;Leaf Mold;train;True
plant_35515;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35515.jpg;Tomato;Leaf Mold;train;True
plant_35516;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35516.jpg;Tomato;Leaf Mold;train;True
plant_35517;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35517.jpg;Tomato;Leaf Mold;train;False
plant_35518;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35518.jpg;Tomato;Leaf Mold;train;True
plant_35519;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35519.jpg;Tomato;Leaf Mold;train;False
plant_35520;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35520.jpg;Tomato;Leaf Mold;train;True
plant_35521;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35521.jpg;Tomato;Leaf Mold;train;True
plant_35522;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35522.jpg;Tomato;Leaf Mold;train;True
plant_35523;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35523.jpg;Tomato;Leaf Mold;train;True
plant_35524;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35524.jpg;Tomato;Leaf Mold;train;True
plant_35525;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35525.jpg;Tomato;Leaf Mold;train;False
plant_35526;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35526.jpg;Tomato;Leaf Mold;train;True
plant_35527;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35527.jpg;Tomato;Leaf Mold;train;True
plant_35528;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35528.jpg;Tomato;Leaf Mold;train;True
plant_35529;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35529.jpg;Tomato;Leaf Mold;train;False
plant_35530;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35530.jpg;Tomato;Leaf Mold;train;False
plant_35531;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35531.jpg;Tomato;Leaf Mold;train;False
plant_35532;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35532.jpg;Tomato;Leaf Mold;train;True
plant_35533;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35533.jpg;Tomato;Leaf Mold;train;True
plant_35534;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35534.jpg;Tomato;Leaf Mold;train;True
plant_35535;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35535.jpg;Tomato;Leaf Mold;train;True
plant_35536;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35536.jpg;Tomato;Leaf Mold;train;True
plant_35537;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35537.jpg;Tomato;Leaf Mold;train;True
plant_35538;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35538.jpg;Tomato;Leaf Mold;train;True
plant_35539;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35539.jpg;Tomato;Leaf Mold;train;True
plant_35540;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35540.jpg;Tomato;Leaf Mold;train;True
plant_35541;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35541.jpg;Tomato;Leaf Mold;train;True
plant_35542;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35542.jpg;Tomato;Leaf Mold;train;True
plant_35543;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35543.jpg;Tomato;Leaf Mold;train;True
plant_35544;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35544.jpg;Tomato;Leaf Mold;train;False
plant_35545;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35545.jpg;Tomato;Leaf Mold;train;True
plant_35546;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35546.jpg;Tomato;Leaf Mold;train;False
plant_35547;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35547.jpg;Tomato;Leaf Mold;train;True
plant_35548;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35548.jpg;Tomato;Leaf Mold;train;False
plant_35549;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35549.jpg;Tomato;Leaf Mold;train;True
plant_35550;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35550.jpg;Tomato;Leaf Mold;train;True
plant_35551;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35551.jpg;Tomato;Leaf Mold;train;True
plant_35552;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35552.jpg;Tomato;Leaf Mold;train;True
plant_35553;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35553.jpg;Tomato;Leaf Mold;train;True
plant_35554;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35554.jpg;Tomato;Leaf Mold;train;True
plant_35555;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35555.jpg;Tomato;Leaf Mold;train;True
plant_35556;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35556.jpg;Tomato;Leaf Mold;train;True
plant_35557;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35557.jpg;Tomato;Leaf Mold;train;True
plant_35558;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35558.jpg;Tomato;Leaf Mold;train;True
plant_35559;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35559.jpg;Tomato;Leaf Mold;train;False
plant_35560;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35560.jpg;Tomato;Leaf Mold;train;False
plant_35561;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35561.jpg;Tomato;Leaf Mold;train;True
plant_35562;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35562.jpg;Tomato;Leaf Mold;train;True
plant_35563;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35563.jpg;Tomato;Leaf Mold;train;True
plant_35564;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35564.jpg;Tomato;Leaf Mold;train;True
plant_35565;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35565.jpg;Tomato;Leaf Mold;train;True
plant_35566;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35566.jpg;Tomato;Leaf Mold;train;True
plant_35567;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35567.jpg;Tomato;Leaf Mold;train;True
plant_35568;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35568.jpg;Tomato;Leaf Mold;train;True
plant_35569;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35569.jpg;Tomato;Leaf Mold;train;True
plant_35570;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35570.jpg;Tomato;Leaf Mold;train;False
plant_35571;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35571.jpg;Tomato;Leaf Mold;train;True
plant_35572;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35572.jpg;Tomato;Leaf Mold;train;True
plant_35573;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35573.jpg;Tomato;Leaf Mold;train;True
plant_35574;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35574.jpg;Tomato;Leaf Mold;train;True
plant_35575;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35575.jpg;Tomato;Leaf Mold;train;True
plant_35576;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35576.jpg;Tomato;Leaf Mold;train;True
plant_35577;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35577.jpg;Tomato;Leaf Mold;train;False
plant_35578;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35578.jpg;Tomato;Leaf Mold;train;True
plant_35579;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35579.jpg;Tomato;Leaf Mold;train;True
plant_35580;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35580.jpg;Tomato;Leaf Mold;train;True
plant_35581;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35581.jpg;Tomato;Leaf Mold;train;True
plant_35582;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35582.jpg;Tomato;Leaf Mold;train;False
plant_35583;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35583.jpg;Tomato;Leaf Mold;train;False
plant_35584;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35584.jpg;Tomato;Leaf Mold;train;True
plant_35585;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35585.jpg;Tomato;Leaf Mold;train;True
plant_35586;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35586.jpg;Tomato;Leaf Mold;train;True
plant_35587;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35587.jpg;Tomato;Leaf Mold;train;False
plant_35588;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35588.jpg;Tomato;Leaf Mold;train;True
plant_35589;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35589.jpg;Tomato;Leaf Mold;train;True
plant_35590;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35590.jpg;Tomato;Leaf Mold;train;True
plant_35591;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35591.jpg;Tomato;Leaf Mold;train;True
plant_35592;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35592.jpg;Tomato;Leaf Mold;train;True
plant_35593;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35593.jpg;Tomato;Leaf Mold;train;False
plant_35594;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35594.jpg;Tomato;Leaf Mold;train;True
plant_35595;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35595.jpg;Tomato;Leaf Mold;train;True
plant_35596;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35596.jpg;Tomato;Leaf Mold;train;True
plant_35597;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35597.jpg;Tomato;Leaf Mold;train;True
plant_35598;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35598.jpg;Tomato;Leaf Mold;train;True
plant_35599;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35599.jpg;Tomato;Leaf Mold;train;True
plant_35600;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35600.jpg;Tomato;Leaf Mold;train;True
plant_35601;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35601.jpg;Tomato;Leaf Mold;train;False
plant_35602;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35602.jpg;Tomato;Leaf Mold;train;True
plant_35603;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35603.jpg;Tomato;Leaf Mold;train;True
plant_35604;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35604.jpg;Tomato;Leaf Mold;train;False
plant_35605;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35605.jpg;Tomato;Leaf Mold;train;True
plant_35606;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35606.jpg;Tomato;Leaf Mold;train;True
plant_35607;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35607.jpg;Tomato;Leaf Mold;train;True
plant_35608;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35608.jpg;Tomato;Leaf Mold;train;False
plant_35609;../data/CDDM_data/Images/Tomato,Leaf Mold/plant_35609.jpg;Tomato;Leaf Mold;train;True
