imgnum;imgpath;code;cause;type;organisme;confirmed;train_test_set;date;hour;artist;day_obs_count;subid
Idf03421;../data/Bousset_data/Images/Tox/Idf03421.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2023:04:03;11:56:32;nan;5;Produit chimique ou adjuvant
Idf03423;../data/Bousset_data/Images/Tox/Idf03423.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2023:04:03;11:56:46;nan;5;Produit chimique ou adjuvant
Idf03425;../data/Bousset_data/Images/Tox/Idf03425.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2023:04:03;11:56:59;nan;5;Produit chimique ou adjuvant
Idf03427;../data/Bousset_data/Images/Tox/Idf03427.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2023:04:03;11:57:25;nan;5;Produit chimique ou adjuvant
Idf03428;../data/Bousset_data/Images/Tox/Idf03428.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2023:04:03;11:57:34;nan;5;Produit chimique ou adjuvant
Idf03431;../data/Bousset_data/Images/Tox/Idf03431.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2023:04:03;11:58:23;nan;5;Produit chimique ou adjuvant
Idf03432;../data/Bousset_data/Images/Tox/Idf03432.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2023:04:03;11:58:29;nan;5;Produit chimique ou adjuvant
Idf03433;../data/Bousset_data/Images/Tox/Idf03433.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2023:04:03;11:58:44;nan;5;Produit chimique ou adjuvant
Idf08000;../data/VAULT/Bousset_data/Images/Tox/Idf08000.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;vault;2023:09:29;15:25:44;nan;5;Produit chimique ou adjuvant
Idf08003;../data/VAULT/Bousset_data/Images/Tox/Idf08003.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;vault;2023:09:29;15:27:10;nan;5;Produit chimique ou adjuvant
Idf08004;../data/VAULT/Bousset_data/Images/Tox/Idf08004.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;vault;2023:09:29;15:27:17;nan;5;Produit chimique ou adjuvant
Idf08020;../data/VAULT/Bousset_data/Images/Tox/Idf08020.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;vault;2023:09:29;15:53:17;nan;5;Produit chimique ou adjuvant
Idf08021;../data/VAULT/Bousset_data/Images/Tox/Idf08021.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;vault;2023:09:29;15:53:20;nan;5;Produit chimique ou adjuvant
Idf08022;../data/VAULT/Bousset_data/Images/Tox/Idf08022.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;vault;2023:09:29;15:53:22;nan;5;Produit chimique ou adjuvant
Idf08777;../data/Bousset_data/Images/Tox/Idf08777.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2023:10:26;09:40:40;nan;5;Produit chimique ou adjuvant
Idf11597;../data/Bousset_data/Images/Tox/Idf11597.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2024:03:08;14:57:27;nan;5;Produit chimique ou adjuvant
Idf11598;../data/Bousset_data/Images/Tox/Idf11598.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2024:03:08;14:57:28;nan;5;Produit chimique ou adjuvant
Idf11600;../data/Bousset_data/Images/Tox/Idf11600.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2024:03:08;14:57:33;nan;5;Produit chimique ou adjuvant
Idf11699;../data/Bousset_data/Images/Tox/Idf11699.jpg;Tox;Toxicité;Toxicité;Produit chimique ou adjuvant;1;train;2024:03:08;15:16:00;nan;5;Produit chimique ou adjuvant
Idf00582;../data/Bousset_data/Images/Tuy/Idf00582.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2022:12:22;11:47:24;nan;13;Turnip Yellow Mosaic Virus
Idf02294;../data/Bousset_data/Images/Tuy/Idf02294.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:03:17;11:26:10;nan;13;Turnip Yellow Mosaic Virus
Idf03561;../data/Bousset_data/Images/Tuy/Idf03561.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;16:54:24;nan;13;Turnip Yellow Mosaic Virus
Idf03660;../data/Bousset_data/Images/Tuy/Idf03660.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;17:08:36;nan;13;Turnip Yellow Mosaic Virus
Idf03661;../data/Bousset_data/Images/Tuy/Idf03661.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;17:08:40;nan;13;Turnip Yellow Mosaic Virus
Idf03663;../data/Bousset_data/Images/Tuy/Idf03663.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;17:08:49;nan;13;Turnip Yellow Mosaic Virus
Idf03675;../data/Bousset_data/Images/Tuy/Idf03675.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;17:11:35;nan;13;Turnip Yellow Mosaic Virus
Idf03698;../data/Bousset_data/Images/Tuy/Idf03698.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;17:15:51;nan;13;Turnip Yellow Mosaic Virus
Idf03714;../data/Bousset_data/Images/Tuy/Idf03714.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;17:19:25;nan;13;Turnip Yellow Mosaic Virus
Idf03719;../data/Bousset_data/Images/Tuy/Idf03719.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;17:20:14;nan;13;Turnip Yellow Mosaic Virus
Idf03740;../data/Bousset_data/Images/Tuy/Idf03740.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;17:26:03;nan;13;Turnip Yellow Mosaic Virus
Idf03758;../data/Bousset_data/Images/Tuy/Idf03758.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:03;17:30:19;nan;13;Turnip Yellow Mosaic Virus
Idf04183;../data/Bousset_data/Images/Tuy/Idf04183.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:06;15:40:00;nan;13;Turnip Yellow Mosaic Virus
Idf04235;../data/Bousset_data/Images/Tuy/Idf04235.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:06;15:47:50;nan;13;Turnip Yellow Mosaic Virus
Idf04236;../data/Bousset_data/Images/Tuy/Idf04236.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:04:06;15:47:54;nan;13;Turnip Yellow Mosaic Virus
Idf09576;../data/Bousset_data/Images/Tuy/Idf09576.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:11:24;14:34:28;nan;13;Turnip Yellow Mosaic Virus
Idf09577;../data/Bousset_data/Images/Tuy/Idf09577.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:11:24;14:34:30;nan;13;Turnip Yellow Mosaic Virus
Idf09578;../data/Bousset_data/Images/Tuy/Idf09578.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:11:24;14:34:37;nan;13;Turnip Yellow Mosaic Virus
Idf09580;../data/Bousset_data/Images/Tuy/Idf09580.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:11:24;14:35:18;nan;13;Turnip Yellow Mosaic Virus
Idf09829;../data/Bousset_data/Images/Tuy/Idf09829.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:12:12;13:28:07;nan;13;Turnip Yellow Mosaic Virus
Idf09860;../data/Bousset_data/Images/Tuy/Idf09860.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:12:15;16:16:00;nan;13;Turnip Yellow Mosaic Virus
Idf09861;../data/Bousset_data/Images/Tuy/Idf09861.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:12:15;16:16:03;nan;13;Turnip Yellow Mosaic Virus
Idf09863;../data/Bousset_data/Images/Tuy/Idf09863.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:12:15;16:16:28;nan;13;Turnip Yellow Mosaic Virus
Idf09905;../data/Bousset_data/Images/Tuy/Idf09905.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:12:15;16:22:02;nan;13;Turnip Yellow Mosaic Virus
Idf10217;../data/Bousset_data/Images/Tuy/Idf10217.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2023:12:22;13:43:28;nan;13;Turnip Yellow Mosaic Virus
Idf10540;../data/Bousset_data/Images/Tuy/Idf10540.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:01:22;12:41:10;nan;13;Turnip Yellow Mosaic Virus
Idf10543;../data/Bousset_data/Images/Tuy/Idf10543.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:01:22;12:41:38;nan;13;Turnip Yellow Mosaic Virus
Idf10575;../data/Bousset_data/Images/Tuy/Idf10575.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:01:22;12:47:14;nan;13;Turnip Yellow Mosaic Virus
Idf10576;../data/Bousset_data/Images/Tuy/Idf10576.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:01:22;12:47:18;nan;13;Turnip Yellow Mosaic Virus
Idf11213;../data/Bousset_data/Images/Tuy/Idf11213.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:01;11:18:21;nan;13;Turnip Yellow Mosaic Virus
Idf11214;../data/Bousset_data/Images/Tuy/Idf11214.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:01;11:18:23;nan;13;Turnip Yellow Mosaic Virus
Idf11259;../data/Bousset_data/Images/Tuy/Idf11259.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:01;11:24:21;nan;13;Turnip Yellow Mosaic Virus
Idf11264;../data/Bousset_data/Images/Tuy/Idf11264.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:01;11:24:55;nan;13;Turnip Yellow Mosaic Virus
Idf11277;../data/Bousset_data/Images/Tuy/Idf11277.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:01;11:26:04;nan;13;Turnip Yellow Mosaic Virus
Idf11278;../data/Bousset_data/Images/Tuy/Idf11278.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:01;11:26:09;nan;13;Turnip Yellow Mosaic Virus
Idf11281;../data/Bousset_data/Images/Tuy/Idf11281.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:01;11:26:25;nan;13;Turnip Yellow Mosaic Virus
Idf11584;../data/VAULT/Bousset_data/Images/Tuy/Idf11584.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;14:55:47;nan;13;Turnip Yellow Mosaic Virus
Idf11675;../data/VAULT/Bousset_data/Images/Tuy/Idf11675.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;15:10:17;nan;13;Turnip Yellow Mosaic Virus
Idf11754;../data/VAULT/Bousset_data/Images/Tuy/Idf11754.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;15:21:15;nan;13;Turnip Yellow Mosaic Virus
Idf11788;../data/VAULT/Bousset_data/Images/Tuy/Idf11788.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;15:24:08;nan;13;Turnip Yellow Mosaic Virus
Idf11796;../data/VAULT/Bousset_data/Images/Tuy/Idf11796.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;15:24:36;nan;13;Turnip Yellow Mosaic Virus
Idf11797;../data/VAULT/Bousset_data/Images/Tuy/Idf11797.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;15:24:37;nan;13;Turnip Yellow Mosaic Virus
Idf11798;../data/VAULT/Bousset_data/Images/Tuy/Idf11798.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;15:24:40;nan;13;Turnip Yellow Mosaic Virus
Idf11801;../data/VAULT/Bousset_data/Images/Tuy/Idf11801.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;15:24:58;nan;13;Turnip Yellow Mosaic Virus
Idf11846;../data/VAULT/Bousset_data/Images/Tuy/Idf11846.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;15:28:15;nan;13;Turnip Yellow Mosaic Virus
Idf11847;../data/VAULT/Bousset_data/Images/Tuy/Idf11847.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;vault;2024:03:08;15:28:17;nan;13;Turnip Yellow Mosaic Virus
Idf11878;../data/Bousset_data/Images/Tuy/Idf11878.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:19:10;nan;13;Turnip Yellow Mosaic Virus
Idf11880;../data/Bousset_data/Images/Tuy/Idf11880.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:19:42;nan;13;Turnip Yellow Mosaic Virus
Idf11882;../data/Bousset_data/Images/Tuy/Idf11882.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:20:32;nan;13;Turnip Yellow Mosaic Virus
Idf11883;../data/Bousset_data/Images/Tuy/Idf11883.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:20:34;nan;13;Turnip Yellow Mosaic Virus
Idf11884;../data/Bousset_data/Images/Tuy/Idf11884.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:20:38;nan;13;Turnip Yellow Mosaic Virus
Idf11903;../data/Bousset_data/Images/Tuy/Idf11903.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:22:34;nan;13;Turnip Yellow Mosaic Virus
Idf11904;../data/Bousset_data/Images/Tuy/Idf11904.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:22:35;nan;13;Turnip Yellow Mosaic Virus
Idf11905;../data/Bousset_data/Images/Tuy/Idf11905.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:22:38;nan;13;Turnip Yellow Mosaic Virus
Idf11908;../data/Bousset_data/Images/Tuy/Idf11908.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:23:25;nan;13;Turnip Yellow Mosaic Virus
Idf11909;../data/Bousset_data/Images/Tuy/Idf11909.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:23:29;nan;13;Turnip Yellow Mosaic Virus
Idf11910;../data/Bousset_data/Images/Tuy/Idf11910.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:23:31;nan;13;Turnip Yellow Mosaic Virus
Idf11916;../data/Bousset_data/Images/Tuy/Idf11916.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:23:55;nan;13;Turnip Yellow Mosaic Virus
Idf11922;../data/Bousset_data/Images/Tuy/Idf11922.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:24:41;nan;13;Turnip Yellow Mosaic Virus
Idf11923;../data/Bousset_data/Images/Tuy/Idf11923.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:24:43;nan;13;Turnip Yellow Mosaic Virus
Idf11924;../data/Bousset_data/Images/Tuy/Idf11924.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:24:45;nan;13;Turnip Yellow Mosaic Virus
Idf11925;../data/Bousset_data/Images/Tuy/Idf11925.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:24:48;nan;13;Turnip Yellow Mosaic Virus
Idf11927;../data/Bousset_data/Images/Tuy/Idf11927.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:25:12;nan;13;Turnip Yellow Mosaic Virus
Idf11928;../data/Bousset_data/Images/Tuy/Idf11928.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:25:15;nan;13;Turnip Yellow Mosaic Virus
Idf11929;../data/Bousset_data/Images/Tuy/Idf11929.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:25:20;nan;13;Turnip Yellow Mosaic Virus
Idf11930;../data/Bousset_data/Images/Tuy/Idf11930.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:25:25;nan;13;Turnip Yellow Mosaic Virus
Idf11934;../data/Bousset_data/Images/Tuy/Idf11934.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:26:11;nan;13;Turnip Yellow Mosaic Virus
Idf11935;../data/Bousset_data/Images/Tuy/Idf11935.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:26:18;nan;13;Turnip Yellow Mosaic Virus
Idf11936;../data/Bousset_data/Images/Tuy/Idf11936.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:26:20;nan;13;Turnip Yellow Mosaic Virus
Idf11937;../data/Bousset_data/Images/Tuy/Idf11937.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:26:21;nan;13;Turnip Yellow Mosaic Virus
Idf11947;../data/Bousset_data/Images/Tuy/Idf11947.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:28:44;nan;13;Turnip Yellow Mosaic Virus
Idf11948;../data/Bousset_data/Images/Tuy/Idf11948.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:28:47;nan;13;Turnip Yellow Mosaic Virus
Idf11949;../data/Bousset_data/Images/Tuy/Idf11949.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:28:53;nan;13;Turnip Yellow Mosaic Virus
Idf11953;../data/Bousset_data/Images/Tuy/Idf11953.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:29:43;nan;13;Turnip Yellow Mosaic Virus
Idf11961;../data/Bousset_data/Images/Tuy/Idf11961.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:30:27;nan;13;Turnip Yellow Mosaic Virus
Idf11962;../data/Bousset_data/Images/Tuy/Idf11962.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:30:33;nan;13;Turnip Yellow Mosaic Virus
Idf11963;../data/Bousset_data/Images/Tuy/Idf11963.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:30:35;nan;13;Turnip Yellow Mosaic Virus
Idf11964;../data/Bousset_data/Images/Tuy/Idf11964.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:30:38;nan;13;Turnip Yellow Mosaic Virus
Idf11965;../data/Bousset_data/Images/Tuy/Idf11965.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:30:42;nan;13;Turnip Yellow Mosaic Virus
Idf11971;../data/Bousset_data/Images/Tuy/Idf11971.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:31:40;nan;13;Turnip Yellow Mosaic Virus
Idf11972;../data/Bousset_data/Images/Tuy/Idf11972.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:31:55;nan;13;Turnip Yellow Mosaic Virus
Idf11973;../data/Bousset_data/Images/Tuy/Idf11973.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:31:59;nan;13;Turnip Yellow Mosaic Virus
Idf11977;../data/Bousset_data/Images/Tuy/Idf11977.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:32:31;nan;13;Turnip Yellow Mosaic Virus
Idf11992;../data/Bousset_data/Images/Tuy/Idf11992.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:34:37;nan;13;Turnip Yellow Mosaic Virus
Idf11993;../data/Bousset_data/Images/Tuy/Idf11993.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:34:41;nan;13;Turnip Yellow Mosaic Virus
Idf11994;../data/Bousset_data/Images/Tuy/Idf11994.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:34:44;nan;13;Turnip Yellow Mosaic Virus
Idf11995;../data/Bousset_data/Images/Tuy/Idf11995.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:34:47;nan;13;Turnip Yellow Mosaic Virus
Idf11996;../data/Bousset_data/Images/Tuy/Idf11996.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:34:50;nan;13;Turnip Yellow Mosaic Virus
Idf11997;../data/Bousset_data/Images/Tuy/Idf11997.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:34:52;nan;13;Turnip Yellow Mosaic Virus
Idf11999;../data/Bousset_data/Images/Tuy/Idf11999.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:35:05;nan;13;Turnip Yellow Mosaic Virus
Idf12000;../data/Bousset_data/Images/Tuy/Idf12000.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:35:10;nan;13;Turnip Yellow Mosaic Virus
Idf12001;../data/Bousset_data/Images/Tuy/Idf12001.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:35:14;nan;13;Turnip Yellow Mosaic Virus
Idf12007;../data/Bousset_data/Images/Tuy/Idf12007.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:35:43;nan;13;Turnip Yellow Mosaic Virus
Idf12014;../data/Bousset_data/Images/Tuy/Idf12014.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:36:43;nan;13;Turnip Yellow Mosaic Virus
Idf12020;../data/Bousset_data/Images/Tuy/Idf12020.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:37:26;nan;13;Turnip Yellow Mosaic Virus
Idf12024;../data/Bousset_data/Images/Tuy/Idf12024.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:37:47;nan;13;Turnip Yellow Mosaic Virus
Idf12025;../data/Bousset_data/Images/Tuy/Idf12025.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:37:50;nan;13;Turnip Yellow Mosaic Virus
Idf12030;../data/Bousset_data/Images/Tuy/Idf12030.jpg;Tuy;Virus de la jaunisse du navet;Virus;Turnip Yellow Mosaic Virus;1;train;2024:03:12;18:38:21;nan;13;Turnip Yellow Mosaic Virus
